buff_cd,sub_catg,brand_name,brand_code,poi_cnt
buff0008,Clothing Store,WILLS LIFESTYLE,953700677,2
buff0008,Clothing Store,ZODIAC,953700681,1
buff0008,Coffee Shop,BARISTA,999600875,1
buff0008,Coffee Shop,CAFE COFFEE DAY,999600878,9
buff0008,Coffee Shop,CHAI POINT,999600880,1
buff0008,Coffee Shop,COFFEE DAY,999600908,2
buff0008,Coffee Shop,COSTA COFFEE,999600882,1
buff0008,Coffee Shop,OTHERS,0,18
buff0008,Coffee Shop,STARBUCKS,999600894,1
buff0008,Coffee Shop,TEA POST,999600895,1
buff0008,Coffee Shop,THIRD WAVE COFFEE,999600913,2
buff0008,Commercial Poi,OFFICE SPACE,202300899,17
buff0008,Commercial Poi,SHOPS-SHOWROOMS,202300901,32
buff0008,Commuter Rail Station,OTHERS,0,24
buff0008,Consumer Electronics Store,AIRTEL,998700802,2
buff0008,Consumer Electronics Store,HP,998700813,1
buff0008,Consumer Electronics Store,JIO,998700817,2
buff0008,Consumer Electronics Store,OTHERS,0,191
buff0008,Consumer Electronics Store,RELIANCE,998700836,2
buff0008,Consumer Electronics Store,SONY,998700841,1
buff0008,Consumer Electronics Store,THE MOBILE STORE,998700844,2
buff0008,Consumer Electronics Store,VODAFONE,998700850,5
buff0008,Convenience Store,D MART,953500551,1
buff0008,Convenience Store,OTHERS,0,7
buff0008,Convention/Exhibition Centre,OTHERS,0,2
buff0008,Cosmetics Store,COLORBAR,200600004,1
buff0008,Cosmetics Store,OTHERS,0,3
buff0008,Fast Food Restaurants,BURGER KING,202500003,2
buff0008,Fast Food Restaurants,FAASOS,202500005,2
buff0008,Fast Food Restaurants,OTHERS,0,26
buff0008,Fast Food Restaurants,SUBWAY,202500013,1
buff0008,Fine Dining Restaurants,OTHERS,0,27
buff0008,Furniture Store,DUROFLEX,200500031,2
buff0008,Furniture Store,GODREJ INTERIO,200500004,1
buff0008,Furniture Store,OTHERS,0,14
buff0008,Furniture Store,SLEEPWELL,200500022,4
buff0008,Furniture Store,SPACEWOOD,200500029,1
buff0008,Furniture Store,STELLAR,200500032,4
buff0008,Government Office,OTHERS,0,12
buff0008,Grocery Store,OTHERS,0,307
buff0008,Hamlet,OTHERS,0,7
buff0008,Higher Education,OTHERS,0,56
buff0008,Home Improvement & Hardware Store,OTHERS,0,209
buff0008,Home Specialty Store,OTHERS,0,107
buff0008,Hospital,OTHERS,0,32
buff0008,Hotel,GINGER,701100435,1
buff0008,Hotel,HILTON,701100438,2
buff0008,Hotel,HYATT,701100442,1
buff0008,Hotel,ITC,701100444,1
buff0008,Hotel,OTHERS,0,101
buff0008,Hotel,OYO,701100449,14
buff0008,Hotel,RADISSON,701100452,2
buff0008,Hotel,THE LEELA,701100461,1
buff0008,Hotel,THE PRIDE,701100464,1
buff0008,Industrial Zone,OTHERS,0,12
buff0008,Jewellery Store,CARATLANE,202401002,1
buff0008,Library,OTHERS,0,3
buff0008,Medical Service,MY DENTIST,958300743,2
buff0008,Medical Service,OTHERS,0,426
buff0008,Mobile Phone Store,APPLE,200200005,1
buff0008,Mobile Phone Store,OTHERS,0,14
buff0008,Mobile Phone Store,RELIANCE,200200013,1
buff0008,Mobile Phone Store,SAMSUNG,200200002,1
buff0008,Motorcycle Dealership,BAJAJ,557100218,2
buff0008,Motorcycle Dealership,HONDA,557100224,1
buff0008,Motorcycle Dealership,OTHERS,0,5
buff0008,Motorcycle Dealership,YAMAHA,557100233,2
buff0008,Museum,OTHERS,0,1
buff0008,Named Intersection,OTHERS,0,32
buff0008,Named Place,OTHERS,0,20
buff0008,Nightlife,OTHERS,0,16
buff0008,Office Supply and Services Store,OTHERS,0,159
buff0008,Other Accommodation,OTHERS,0,19
buff0008,Parking Lot,OTHERS,0,3
buff0008,Park/Recreation Area,OTHERS,0,21
buff0008,Petrol/Gasoline Station,BHARAT PETROLEUM,554000201,1
buff0008,Petrol/Gasoline Station,HINDUSTAN PETROLEUM,554000206,1
buff0008,Petrol/Gasoline Station,INDIAN OIL,554000208,2
buff0008,Petrol/Gasoline Station,OTHERS,0,2
buff0008,Pharmacy,OTHERS,0,184
buff0008,Place of Worship,OTHERS,0,187
buff0008,Police Station,OTHERS,0,5
buff0008,Post Office,OTHERS,0,4
buff0008,Rental Car Agency,OTHERS,0,1
buff0008,Repair Services,OTHERS,0,123
buff0008,Residential Area/Building,OTHERS,0,1439
buff0008,Restaurant,AMMIS BIRYANI,580000236,1
buff0008,Restaurant,BARBEQUE NATION,580000239,1
buff0008,Restaurant,BASKIN ROBBINS,580000240,2
buff0008,Restaurant,DOMINOS PIZZA,580000249,3
buff0008,Restaurant,FAASOS,580000251,1
buff0008,Restaurant,JUMBOKING,580000258,1
buff0008,Restaurant,MCDONALDS,580000262,2
buff0008,Restaurant,OTHERS,0,619
buff0008,Restaurant,PIZZA HUT,580000273,1
buff0008,Restaurant,SMOKIN JOES,580000282,1
buff0008,Restaurant,SUBWAY,580000283,1
buff0008,School,OTHERS,0,79
buff0008,School,SHANTI JUNIORS,821100544,1
buff0008,Shoe Store,BATA,202700005,3
buff0008,Shoe Store,LIBERTY,202700004,1
buff0008,Shoe Store,OTHERS,0,2
buff0008,Shoe Store,SKECHERS,202700030,1
buff0008,Shopping,OTHERS,0,9
buff0008,Specialty Store,OTHERS,0,488
buff0008,Sporting Goods Store,OTHERS,0,14
buff0008,Sports Centre,OTHERS,0,32
buff0008,Sports Complex,OTHERS,0,1
buff0008,Sports Wear,OTHERS,0,5
buff0008,Sports Wear,SKECHERS,200300014,1
buff0008,Tourist Information,OTHERS,0,1
buff0008,Training Centre/Institute,FIITJEE,959600756,1
buff0008,Training Centre/Institute,OTHERS,0,161
buff0008,Transportation Service,COX AND KINGS,959300745,1
buff0008,Transportation Service,OTHERS,0,183
buff0008,Winery,OTHERS,0,1
buff0009,Airport,OTHERS,0,4
buff0009,Amusement park ,OTHERS,0,1
buff0009,ATM,ANDHRA BANK,357800004,1
buff0009,ATM,AXIS BANK,357800005,6
buff0009,ATM,BANK OF BARODA,357800007,8
buff0009,ATM,BANK OF INDIA,357800008,3
buff0009,ATM,BHARAT CO OPERATIVE BANK,357800010,1
buff0009,ATM,CANARA BANK,357800011,2
buff0009,ATM,CATHOLIC SYRIAN BANK,357800012,1
buff0009,ATM,CENTRAL BANK OF INDIA,357800013,3
buff0009,ATM,CITIBANK,357800014,1
buff0009,ATM,CORPORATION BANK,357800016,2
buff0009,ATM,COSMOS BANK,357800017,2
buff0009,ATM,DENA BANK,357800020,5
buff0009,ATM,FEDERAL BANK,357800023,1
buff0009,ATM,HDFC BANK,357800024,7
buff0009,ATM,HSBC,357800025,1
buff0009,ATM,ICICI BANK,357800026,5
buff0009,ATM,IDBI BANK,357800027,4
buff0009,ATM,IDFC FIRST BANK,357800028,1
buff0009,ATM,INDIAN BANK,357800029,2
buff0009,ATM,INDIAN OVERSEAS BANK,357800030,4
buff0009,ATM,INDUSIND BANK,357800032,5
buff0009,ATM,JANATA SAHAKARI BANK,357800035,1
buff0009,ATM,KARNATAKA BANK,357800036,1
buff0009,ATM,KOTAK MAHINDRA,357800065,1
buff0009,ATM,KOTAK MAHINDRA BANK,357800038,7
buff0009,ATM,NORTH KANARA GSB CO OPERATIVE BANK,357800041,1
buff0009,ATM,ORIENTAL BANK OF COMMERCE,357800042,2
buff0009,ATM,OTHERS,0,10
buff0009,ATM,PUNJAB NATIONAL BANK,357800045,3
buff0009,ATM,SARASWAT BANK,357800049,3
buff0009,ATM,STATE BANK OF INDIA,357800053,13
buff0009,ATM,SYNDICATE BANK,357800054,2
buff0009,ATM,THANE JANATA SAHAKARI BANK,357800056,1
buff0009,ATM,UNION BANK OF INDIA,357800059,2
buff0009,ATM,UNITED BANK OF INDIA,357800060,1
buff0009,ATM,YES BANK,357800061,3
buff0009,Auto Dealership,HONDA,551100175,1
buff0009,Auto Dealership,LEXUS,551100181,1
buff0009,Auto Dealership,MARUTI SUZUKI,551100183,1
buff0009,Auto Dealership,OTHERS,0,12
buff0009,Auto Dealership,TOYOTA,551100195,1
buff0009,Auto Dealership,VOLKSWAGEN,551100196,1
buff0009,Auto Dealership-Used Cars,OTHERS,0,4
buff0009,Auto service and maintenance,BAJAJ,753800468,1
buff0009,Auto service and maintenance,BOSCH,753800471,1
buff0009,Auto service and maintenance,HONDA,753800480,2
buff0009,Auto service and maintenance,HYUNDAI,753800482,2
buff0009,Auto service and maintenance,OTHERS,0,110
buff0009,Auto service and maintenance,TATA,753800508,1
buff0009,Bank,ANDHRA BANK,600000313,1
buff0009,Bank,AXIS BANK,600000316,6
buff0009,Bank,BANK OF BARODA,600000319,5
buff0009,Bank,BANK OF INDIA,600000320,5
buff0009,Bank,BANK OF MAHARASHTRA,600000321,3
buff0009,Bank,CANARA BANK,600000327,3
buff0009,Bank,CATHOLIC SYRIAN BANK,600000328,1
buff0009,Bank,CENTRAL BANK OF INDIA,600000329,5
buff0009,Bank,CORPORATION BANK,600000334,1
buff0009,Bank,COSMOS BANK,600000335,2
buff0009,Bank,DENA BANK,600000338,6
buff0009,Bank,FEDERAL BANK,600000341,1
buff0009,Bank,HDFC BANK,600000342,5
buff0009,Bank,HSBC,600000343,2
buff0009,Bank,ICICI BANK,600000344,7
buff0009,Bank,IDBI BANK,600000345,3
buff0009,Bank,IDFC FIRST BANK,600000346,1
buff0009,Bank,INDIAN BANK,600000347,4
buff0009,Bank,INDIAN OVERSEAS BANK,600000348,5
buff0009,Bank,INDUSIND BANK,600000349,1
buff0009,Bank,JANATA SAHAKARI BANK,600000353,1
buff0009,Bank,KARNATAKA BANK,600000356,3
buff0009,Bank,KOTAK MAHINDRA BANK,600000361,4
buff0009,Bank,MAHARASHTRA STATE CO OPERATIVE BANK,600000366,1
buff0009,Bank,NORTH KANARA GSB CO OPERATIVE BANK,600000368,1
buff0009,Bank,ORIENTAL BANK OF COMMERCE,600000369,4
buff0009,Bank,OTHERS,0,27
buff0009,Bank,PUNJAB & MAHARASHTRA CO OPERATIVE BANK,600000373,1
buff0009,Bank,PUNJAB NATIONAL BANK,600000375,2
buff0009,Bank,RBL BANK,600000376,1
buff0009,Bank,SARASWAT BANK,600000381,4
buff0009,Bank,SHAMRAO VITHAL CO-OPERATIVE BANK,600000383,1
buff0009,Bank,SOUTH INDIAN BANK,600000388,1
buff0009,Bank,STATE BANK OF INDIA,600000390,16
buff0009,Bank,SYNDICATE BANK,600000391,3
buff0009,Bank,THANE JANATA SAHAKARI BANK,600000394,2
buff0009,Bank,UCO BANK,600000401,3
buff0009,Bank,UNION BANK OF INDIA,600000402,2
buff0009,Bank,UNITED BANK OF INDIA,600000403,1
buff0009,Bank,YES BANK,600000405,1
buff0009,Bar or Pub,OTHERS,0,55
buff0009,Beauty and Salons,LAKME,200100002,1
buff0009,Beauty and Salons,OTHERS,0,81
buff0009,Book Store,OTHERS,0,27
buff0009,Bowling Centre,OTHERS,0,1
buff0009,Business Facility,AXIS BANK,500000065,1
buff0009,Business Facility,BANK OF INDIA,500000068,1
buff0009,Business Facility,BIRLA SUN LIFE INSURANCE,500000072,1
buff0009,Business Facility,HONDA,500000097,2
buff0009,Business Facility,HSBC,500000098,1
buff0009,Business Facility,LIC,500000116,2
buff0009,Business Facility,MUTHOOT FINCORP,500000126,1
buff0009,Business Facility,NATIONAL INSURANCE COMPANY,500000128,1
buff0009,Business Facility,OTHERS,0,1700
buff0009,Business Facility,RELIANCE,500000137,5
buff0009,Business Facility,RELIGARE HEALTH INSURANCE,500000138,1
buff0009,Business Facility,SIEMENS,500000141,2
buff0009,Business Facility,STAR HEALTH & ALLIED INSURANCE,500000145,2
buff0009,Business Facility,STATE BANK OF INDIA,500000146,1
buff0009,Business Facility,TATA,500000149,5
buff0009,Business Facility,WESTERN UNION,500000155,11
buff0009,Bus Station,OTHERS,0,4
buff0009,Cemetery,OTHERS,0,2
buff0009,Cinema,MUKTA A2 CINEMAS,783200526,1
buff0009,Cinema,OTHERS,0,3
buff0009,Civic/Community Centre,OTHERS,0,91
buff0009,Clothing Store,ARROW,953700584,3
buff0009,Clothing Store,CATMOSS,953700594,2
buff0009,Clothing Store,FABINDIA,953700608,1
buff0009,Clothing Store,FBB,953700609,1
buff0009,Clothing Store,GLOBUS,953700617,2
buff0009,Clothing Store,HIDESIGN,953700620,1
buff0009,Clothing Store,JOCKEY,953700624,1
buff0009,Clothing Store,LIFESTYLE,953700635,1
buff0009,Clothing Store,MADAME,953700639,1
buff0009,Clothing Store,MANYAVAR,953700640,1
buff0009,Clothing Store,MARKS AND SPENCER,953700641,1
buff0009,Clothing Store,MAX,953700643,2
buff0009,Clothing Store,MUFTI,953700647,1
buff0009,Clothing Store,OTHERS,0,381
buff0009,Clothing Store,PETER ENGLAND,953700656,1
buff0009,Clothing Store,SPYKAR,953700667,1
buff0009,Clothing Store,W,953700675,1
buff0009,Coffee Shop,BARISTA,999600875,3
buff0009,Coffee Shop,CAFE COFFEE DAY,999600878,11
buff0009,Coffee Shop,COSTA COFFEE,999600882,1
buff0009,Coffee Shop,MADRAS COFFEE HOUSE,999600888,1
buff0009,Coffee Shop,OTHERS,0,23
buff0009,Coffee Shop,STARBUCKS,999600894,3
buff0009,Coffee Shop,TEA POST,999600895,1
buff0009,Coffee Shop,THE COFFEE BEAN AND TEA LEAF,999600898,1
buff0009,Coffee Shop,THIRD WAVE COFFEE,999600913,2
buff0009,Commercial Poi,OFFICE SPACE,202300899,6
buff0009,Commercial Poi,SHOPPING MALL,202300903,1
buff0009,Commercial Poi,SHOPS-SHOWROOMS,202300901,20
buff0009,Commuter Rail Station,OTHERS,0,1
buff0009,Consumer Electronics Store,AIRTEL,998700802,3
buff0009,Consumer Electronics Store,CANON,998700806,1
buff0009,Consumer Electronics Store,CROMA,998700807,1
buff0009,Consumer Electronics Store,EZONE,998700809,1
buff0009,Consumer Electronics Store,JIO,998700817,2
buff0009,Consumer Electronics Store,NOKIA,998700828,5
buff0009,Consumer Electronics Store,OTHERS,0,151
buff0009,Consumer Electronics Store,RELIANCE,998700836,2
buff0009,Consumer Electronics Store,SAMSUNG,998700838,2
buff0009,Consumer Electronics Store,SONY,998700841,2
buff0009,Consumer Electronics Store,THE MOBILE STORE,998700844,3
buff0009,Consumer Electronics Store,UNIVERCELL,998700846,1
buff0009,Consumer Electronics Store,VODAFONE,998700850,5
buff0009,Convenience Store,BIG BAZAAR,953500550,2
buff0009,Convenience Store,FOOD BAZAAR,953500553,3
buff0009,Convenience Store,OTHERS,0,3
buff0009,Cosmetics Store,FOREST ESSENTIALS,200600010,1
buff0009,Cosmetics Store,OTHERS,0,4
buff0009,Fast Food Restaurants,FAASOS,202500005,1
buff0009,Fast Food Restaurants,OTHERS,0,36
buff0009,Fast Food Restaurants,PIZZA CORNER,202500008,1
buff0009,Fast Food Restaurants,PIZZA HUT,202500009,1
buff0009,Fine Dining Restaurants,OTHERS,0,16
buff0009,Furniture Store,DURIAN,200500005,1
buff0009,Furniture Store,DUROFLEX,200500031,1
buff0009,Furniture Store,OTHERS,0,18
buff0009,Furniture Store,SLEEPWELL,200500022,2
buff0009,Furniture Store,STELLAR,200500032,2
buff0009,Government Office,OTHERS,0,9
buff0009,Grocery Store,OTHERS,0,152
buff0009,Hamlet,OTHERS,0,17
buff0009,Higher Education,OTHERS,0,88
buff0009,Home Improvement & Hardware Store,OTHERS,0,283
buff0009,Home Specialty Store,OTHERS,0,85
buff0009,Hospital,OTHERS,0,30
buff0009,Hotel,IBIS,701100443,1
buff0009,Hotel,ITC,701100444,1
buff0009,Hotel,OTHERS,0,56
buff0009,Hotel,OYO,701100449,7
buff0009,Industrial Zone,OTHERS,0,1
buff0009,Library,OTHERS,0,3
buff0009,Medical Service,MY DENTIST,958300743,2
buff0009,Medical Service,OTHERS,0,552
buff0009,Mobile Phone Store,APPLE,200200005,3
buff0009,Mobile Phone Store,MOTOROLA,200200012,2
buff0009,Mobile Phone Store,ONEPLUS,200200007,1
buff0009,Mobile Phone Store,OPPO,200200004,1
buff0009,Mobile Phone Store,OTHERS,0,13
buff0009,Mobile Phone Store,SAMSUNG,200200002,2
buff0009,Mobile Phone Store,VIVO,200200003,1
buff0009,Motorcycle Dealership,HERO MOTOCORP,557100223,1
buff0009,Motorcycle Dealership,HONDA,557100224,3
buff0009,Named Intersection,OTHERS,0,56
buff0009,Named Place,OTHERS,0,24
buff0009,Nightlife,OTHERS,0,8
buff0009,Office Supply and Services Store,OTHERS,0,60
buff0009,Other Accommodation,OTHERS,0,11
buff0009,Parking Lot,OTHERS,0,10
buff0009,Park/Recreation Area,OTHERS,0,20
buff0009,Performing Arts,OTHERS,0,2
buff0009,Petrol/Gasoline Station,HINDUSTAN PETROLEUM,554000206,2
buff0009,Petrol/Gasoline Station,INDIAN OIL,554000208,3
buff0009,Petrol/Gasoline Station,OTHERS,0,4
buff0009,Pharmacy,APOLLO PHARMACY,956500709,1
buff0009,Pharmacy,OTHERS,0,130
buff0009,Place of Worship,OTHERS,0,125
buff0009,Police Station,OTHERS,0,5
buff0009,Post Office,OTHERS,0,8
buff0009,Rental Car Agency,OTHERS,0,5
buff0009,Repair Services,OTHERS,0,39
buff0009,Residential Area/Building,OTHERS,0,2990
buff0009,Restaurant,BASKIN ROBBINS,580000240,3
buff0009,Restaurant,DOMINOS PIZZA,580000249,5
buff0009,Restaurant,FAASOS,580000251,1
buff0009,Restaurant,GOLI VADA PAV,580000253,1
buff0009,Restaurant,KFC,580000259,1
buff0009,Restaurant,MCDONALDS,580000262,2
buff0009,Restaurant,OTHERS,0,542
buff0009,Restaurant,PIZZA CORNER,580000271,1
buff0009,Restaurant,PIZZA HUT,580000273,1
buff0009,Restaurant,SMOKIN JOES,580000282,1
buff0009,Restaurant,SUBWAY,580000283,3
buff0009,Restaurant,WAH JI WAH,580000291,1
buff0009,School,OTHERS,0,82
buff0009,Shoe Store,BATA,202700005,4
buff0009,Shoe Store,CROCS,202700008,1
buff0009,Shoe Store,LIBERTY,202700004,2
buff0009,Shoe Store,METRO,202700013,1
buff0009,Shoe Store,OTHERS,0,5
buff0009,Shopping,OTHERS,0,23
buff0009,Specialty Store,OTHERS,0,512
buff0009,Sporting Goods Store,OTHERS,0,11
buff0009,Sports Centre,OTHERS,0,23
buff0009,Sports Complex,OTHERS,0,3
buff0009,Sports Wear,OTHERS,0,2
buff0009,Tourist Information,OTHERS,0,1
buff0009,Training Centre/Institute,OTHERS,0,121
buff0009,Train Station,OTHERS,0,10
buff0009,Transportation Service,OTHERS,0,114
buff0010,Amusement park ,OTHERS,0,1
buff0010,ATM,ALLAHABAD BANK,357800003,1
buff0010,ATM,ANDHRA BANK,357800004,1
buff0010,ATM,AXIS BANK,357800005,6
buff0010,ATM,BANK OF BARODA,357800007,6
buff0010,ATM,BANK OF INDIA,357800008,3
buff0010,ATM,BANK OF MAHARASHTRA,357800009,1
buff0010,ATM,CANARA BANK,357800011,2
buff0010,ATM,CITIBANK,357800014,1
buff0010,ATM,CORPORATION BANK,357800016,1
buff0010,ATM,COSMOS BANK,357800017,2
buff0010,ATM,DENA BANK,357800020,2
buff0010,ATM,DHANLAXMI BANK,357800022,1
buff0010,ATM,HDFC BANK,357800024,7
buff0010,ATM,HSBC,357800025,1
buff0010,ATM,ICICI BANK,357800026,4
buff0010,ATM,IDBI BANK,357800027,1
buff0010,ATM,IDFC FIRST BANK,357800028,1
buff0010,ATM,INDIAN BANK,357800029,1
buff0010,ATM,INDIAN OVERSEAS BANK,357800030,1
buff0010,ATM,INDUSIND BANK,357800032,5
buff0010,ATM,KARNATAKA BANK,357800036,2
buff0010,ATM,KARUR VYSYA BANK,357800037,2
buff0010,ATM,KOTAK MAHINDRA BANK,357800038,7
buff0010,ATM,LAKSHMI VILAS BANK,357800039,2
buff0010,ATM,NORTH KANARA GSB CO OPERATIVE BANK,357800041,1
buff0010,ATM,OTHERS,0,13
buff0010,ATM,PUNJAB AND SIND BANK,357800044,1
buff0010,ATM,SARASWAT BANK,357800049,1
buff0010,ATM,STANDARD CHARTERED,357800052,1
buff0010,ATM,STATE BANK OF INDIA,357800053,9
buff0010,ATM,THANE JANATA SAHAKARI BANK,357800056,1
buff0010,ATM,THE KALYAN JANATA SAHAKARI BANK,357800062,1
buff0010,ATM,UCO BANK,357800058,2
buff0010,ATM,UNION BANK OF INDIA,357800059,4
buff0010,ATM,YES BANK,357800061,2
buff0010,Auto Dealership,MARUTI SUZUKI,551100183,1
buff0010,Auto Dealership,OTHERS,0,10
buff0010,Auto Dealership-Used Cars,OTHERS,0,14
buff0010,Auto service and maintenance,BAJAJ,753800468,2
buff0010,Auto service and maintenance,OTHERS,0,80
buff0010,Auto service and maintenance,SUZUKI,753800507,1
buff0010,Bank,ALLAHABAD BANK,600000312,2
buff0010,Bank,ANDHRA BANK,600000313,1
buff0010,Bank,AXIS BANK,600000316,1
buff0010,Bank,BANDHAN BANK,600000317,1
buff0010,Bank,BANK OF BARODA,600000319,2
buff0010,Bank,BANK OF INDIA,600000320,2
buff0010,Bank,BANK OF MAHARASHTRA,600000321,1
buff0010,Bank,CORPORATION BANK,600000334,2
buff0010,Bank,COSMOS BANK,600000335,2
buff0010,Bank,DENA BANK,600000338,3
buff0010,Bank,DHANLAXMI BANK,600000340,1
buff0010,Bank,HDFC BANK,600000342,5
buff0010,Bank,HSBC,600000343,3
buff0010,Bank,ICICI BANK,600000344,6
buff0010,Bank,IDFC FIRST BANK,600000346,1
buff0010,Bank,INDIAN BANK,600000347,1
buff0010,Bank,INDIAN OVERSEAS BANK,600000348,1
buff0010,Bank,KARNATAKA BANK,600000356,1
buff0010,Bank,KARUR VYSYA BANK,600000358,2
buff0010,Bank,KOTAK MAHINDRA BANK,600000361,6
buff0010,Bank,LAKSHMI VILAS BANK,600000363,2
buff0010,Bank,NORTH KANARA GSB CO OPERATIVE BANK,600000368,1
buff0010,Bank,OTHERS,0,34
buff0010,Bank,PUNJAB AND SIND BANK,600000374,1
buff0010,Bank,SARASWAT BANK,600000381,5
buff0010,Bank,SHAMRAO VITHAL CO-OPERATIVE BANK,600000383,2
buff0010,Bank,STANDARD CHARTERED,600000389,3
buff0010,Bank,STATE BANK OF INDIA,600000390,8
buff0010,Bank,THANE JANATA SAHAKARI BANK,600000394,1
buff0010,Bank,THE KALYAN JANATA SAHAKARI BANK,600000407,1
buff0010,Bank,UCO BANK,600000401,5
buff0010,Bank,YES BANK,600000405,2
buff0010,Bar or Pub,OTHERS,0,13
buff0010,Beauty and Salons,OTHERS,0,92
buff0010,Book Store,OTHERS,0,6
buff0010,Business Facility,BAJAJ,500000066,1
buff0010,Business Facility,BANK OF INDIA,500000068,1
buff0010,Business Facility,HDFC,500000094,3
buff0010,Business Facility,HDFC BANK,500000095,1
buff0010,Business Facility,LIC,500000116,1
buff0010,Business Facility,MAHINDRA,500000118,1
buff0010,Business Facility,MUTHOOT FINCORP,500000126,1
buff0010,Business Facility,OTHERS,0,912
buff0010,Business Facility,RELIANCE,500000137,4
buff0010,Business Facility,RELIGARE HEALTH INSURANCE,500000138,1
buff0010,Business Facility,SHRIRAM CITY UNION FINANCE,500000140,1
buff0010,Business Facility,SODEXO,500000143,1
buff0010,Business Facility,TATA,500000149,1
buff0010,Business Facility,WESTERN UNION,500000155,2
buff0010,Bus Station,OTHERS,0,13
buff0010,Cemetery,OTHERS,0,2
buff0010,Cinema,OTHERS,0,2
buff0010,Civic/Community Centre,OTHERS,0,36
buff0010,Clothing Store,ALLEN SOLLY,953700582,1
buff0010,Clothing Store,ARROW,953700584,1
buff0010,Clothing Store,CLARKS,953700598,1
buff0010,Clothing Store,INDIAN TERRAIN,953700622,2
buff0010,Clothing Store,JOCKEY,953700624,3
buff0010,Clothing Store,LEVIS,953700632,1
buff0010,Clothing Store,LOUIS PHILIPPE,953700638,1
buff0010,Clothing Store,MANYAVAR,953700640,1
buff0010,Clothing Store,OTHERS,0,312
buff0010,Clothing Store,PARK AVENUE,953700653,2
buff0010,Clothing Store,PEPE JEANS,953700655,2
buff0010,Clothing Store,PETER ENGLAND,953700656,1
buff0010,Clothing Store,RAYMOND,953700659,3
buff0010,Clothing Store,THE ARVIND STORE,953700669,1
buff0010,Clothing Store,VAN HEUSEN,953700673,2
buff0010,Clothing Store,WRANGLER,953700679,1
buff0010,Clothing Store,ZODIAC,953700681,3
buff0010,Coffee Shop,BLUE TOKAI COFFEE ROASTERS,999600907,1
buff0010,Coffee Shop,CAFE COFFEE DAY,999600878,4
buff0010,Coffee Shop,OTHERS,0,8
buff0010,Coffee Shop,STARBUCKS,999600894,3
buff0010,Commercial Poi,OFFICE SPACE,202300899,13
buff0010,Commercial Poi,SHOPPING MALL,202300903,2
buff0010,Commercial Poi,SHOPS-SHOWROOMS,202300901,36
buff0010,Commuter Rail Station,OTHERS,0,3
buff0010,Consumer Electronics Store,JIO,998700817,1
buff0010,Consumer Electronics Store,OTHERS,0,64
buff0010,Consumer Electronics Store,RELIANCE,998700836,1
buff0010,Consumer Electronics Store,VODAFONE,998700850,2
buff0010,Convenience Store,OTHERS,0,4
buff0010,Cosmetics Store,BIOTIQUE,200600001,1
buff0010,Cosmetics Store,FOREST ESSENTIALS,200600010,1
